questionID,originalQuestionID,totalPossiblePoint,AnswerKey,isMultipleChoiceQuestion,includesDiagram,examName,grade,year,QCLabel,Question,subject,category,fold
Mercury_7220308,7220308,1,D,1,0,Mercury,8,2015,OTHER_DEVICE,"Discarded electronic devices, such as outdated computers and cell phones, contain materials that can be toxic to the environment. Which statement best explains why humans continue to use these technologies? (A) Electronics have become less expensive over time. (B) Some areas have recycling programs for electronics. (C) Industries that produce electronics help the economy. (D) Humans value the benefits of these devices over their cost.",,Train,Easy
TIMSS_2007_8_pg102,pg102,1,A,1,0,TIMSS,8,2007,matter_CHANGES_CHEMICAL,Which is NOT an example of a chemical change? (A) Melting ice (B) corroding silver (C) Burning match (D) Rotting vegetation,,Test,Easy
ACTAAP_2007_7_13,13,1,B,1,0,ACTAAP,7,2007,matter_STATES_GAS,"When a bottle of strong perfume is opened at the front of a classroom, the smell gradually spreads throughout the entire room. Which process explains this occurrence? (A) osmosis (B) diffusion (C) cell activity (D) cell transport",,Test,Easy
OHAT_2008_5_13,13,1,D,1,0,Ohio Achievement Tests,5,2008,Life_functions_features and functions_PLANT_REPRODUCTION_SEEDDISP,"Oak trees produce seeds that are contained in acorns. Blue jays eat the seeds in acorns. Blue jays also collect acorns and hide them in the ground, often far away from the parent oak tree. Blue jays do not eat the seed of every acorn they hide. How do oak trees benefit from blue jays' collecting and hiding acorns? (A) The oak trees are pollinated by the blue jays. (B) The oak trees are protected from other herbivores. (C) The seeds of oak trees are protected from the sun. (D) The seeds of oak trees are planted in new environments.",,Dev,Easy
Mercury_404134,404134,1,C,1,0,Mercury,6,2015,energy_ELEC_CIRCUITS_energy_devices,"When a button is pushed on a battery-operated clock, the time display is illuminated. What process has taken place? (A) Pressure has been converted to light. (B) Force has been converted to light. (C) Closing an electric circuit has produced light. (D) Opening an electric circuit has produced light.",,Train,Challenge
TIMSS_2007_8_pg97,pg97,1,D,1,0,TIMSS,8,2007,celestial_TIMEMOTION,An Earth year is the length of time it takes for (A) Earth to rotate once on its axis (B) the Moon to revolve once around Earth (C) the Sun to revolve once around Earth (D) Earth to revolve once around the Sun,,Train,Easy
Mercury_410595,410595,1,C,1,0,Mercury,7,2015,celestial_gravitational pull,"Earth is about 81 times more massive than the Moon. How will the mass and weight of a rocket on the Moon compare to its mass and weight on Earth? (A) The mass and weight will be less on the Moon. (B) The mass and weight will be greater on the Moon. (C) The mass will be the same, but its weight will be less on the Moon. (D) The mass will be the same, but its weight will be greater on the Moon.",,Train,Easy
Mercury_417468,417468,1,A,1,0,Mercury,7,2015,LIFE_interdependency_FOODCHAIN_plant producers,A student is shown a slide of cells from a species of producer in a food web. The student observes that the cells have chloroplasts. What conclusion about the food web is best supported by these findings? (A) The producers capture energy from sunlight. (B) The food web is found in a terrestrial ecosystem. (C) The producers in the web are single-celled organisms. (D) The food web contains many herbivores and omnivores.,,Train,Challenge
Mercury_SC_401274,401274,1,B,1,0,Mercury,5,2015,matter_ENVEFF_TEMP,"When air is heated, it will most likely (A) expand and fall. (B) expand and rise. (C) condense and fall. (D) condense and rise.",,Train,Easy
Mercury_SC_402116,402116,1,C,1,0,Mercury,5,2015,science_MODELS,A student is trying to model an ocean environment. What is the most important factor the student should add to the aquarium in order to make sure that the model is accurate? (A) starfish (B) seaweed (C) salt water (D) coral reef,,Test,Easy
Mercury_7109393,7109393,1,A,1,0,Mercury,9,2015,science_INFERENCE_observation,A group of students are researching changes in climate in their region. Which of these would best provide evidence of changes in temperature and rainfall over a period of years? (A) tree rings (B) pollen samples (C) harvest production (D) carbon dating,,Train,Easy
NYSEDREGENTS_2008_8_42,42,1,3,1,0,NYSEDREGENTS,8,2008,celestial_gravitational pull,"The gravitational force between the Moon and Earth depends on (1) their masses, only (2) their diameters, only (3) their masses and how far apart they are (4) their diameters and how far apart they are",,Test,Challenge
Mercury_7108640,7108640,1,C,1,0,Mercury,9,2015,science_INFERENCE_BIAS,A scientist investigated the effect of workplace stress on heart disease in humans. Men of various ages were divided into two groups based on whether they described their work as very stressful or not very stressful. During the one year investigation the scientist monitored the heart health of each man. What was the bias in this investigation? (A) The investigation only lasted one year. (B) The only organ studied was the heart. (C) The investigation tested only men. (D) The age of the participants varied.,,Train,Challenge
Mercury_SC_401000,401000,1,B,1,0,Mercury,5,2015,energy_thermal conductivity,"The following advertisement was placed in the window of a camping supply store. ""The double-thermal 'Polar Snooze' sleeping bag is here! It will keep you warm for winter camping!"" Based on this advertisement, the best conclusion about Polar Snooze sleeping bags is that they (A) are lightweight. (B) have insulation. (C) make winter camping easy. (D) cost less than other sleeping bags.",,Test,Easy
Mercury_7202843,7202843,1,A,1,0,Mercury,9,2015,EARTH_human impacts_WHAT_air pollution,Burning fossil fuels produces sulfur dioxide (SO2) and nitrogen oxide (NO). These compounds react with water vapor to produce acid rain. What is the most likely effect of acid rain on the environment where it falls? (A) The plants and animals in lakes and ponds will be harmed. (B) The soil in the area will become more alkaline. (C) The thickness of the ozone layer will decrease. (D) Levels of air pollution will increase.,,Test,Challenge
Mercury_7027388,7027388,1,A,1,0,Mercury,8,2015,matter_measurement_instruments_RULER,A student plans to measure the thermal expansion of a strip of metal as it is heated from 0ºC to 50ºC. Which piece of equipment should he use to measure the expansion? (A) a ruler (B) a balance (C) a compass (D) a protractor,,Test,Easy
Mercury_404924,404924,1,D,1,0,Mercury,8,2015,EARTH_GEO_ROCK_SED,"Which is the correct order in the process of sedimentary rock formation? (A) compaction, _erosion, cementation, deposition (B) compaction, weathering, _erosion, cementation (C) weathering, deposition, cementation, burial (D) weathering, _erosion, deposition, compaction",,Test,Easy
Mercury_SC_LBS10385,LBS10385,1,C,1,0,Mercury,4,2015,OTHER_HIST,Which inventor had the greatest impact on the development of artificial light? (A) Charles Darwin (B) Albert Einstein (C) Thomas Edison (D) Benjamin Franklin,,Train,Easy
Mercury_7271215,7271215,1,B,1,0,Mercury,9,2015,Life_interdependence_ecological features,Which is the lowest level of environmental organization that would include the water quality and air temperature in an area? (A) biome (B) ecosystem (C) community (D) population,,Test,Easy
Mercury_7234605,7234605,1,D,1,0,Mercury,8,2015,force_velocity,A student ran around a circular track. Which statement best describes the motion of the student while running? (A) The speed was constant. (B) The velocity was constant. (C) The speed was always changing. (D) The velocity was always changing.,,Test,Challenge
ACTAAP_2010_5_14,14,1,B,1,0,ACTAAP,5,2010,LIFE_carbon cycle,How are green plants an important part of the carbon dioxide-oxygen cycle? (A) They add oxygen to the soil. (B) They release oxygen into the air. (C) They fix carbon dioxide in the soil. (D) They store carbon dioxide in roots.,,Train,Challenge
ACTAAP_2013_7_9,9,1,C,1,0,ACTAAP,7,2013,Life_functions_features and functions_PLANT_TRANSPIR,Why should plants be included in investigations about the water cycle? (A) Plants speed up the water cycle by removing carbon from the air. (B) Plants start the water cycle when they make water in photosynthesis. (C) Plants are part of the water cycle through the process of transpiration. (D) Plants stop the water cycle because they absorb it and stop the flow to streams.,,Train,Easy
Mercury_7283640,7283640,1,C,1,0,Mercury,9,2015,EARTH_human impacts_RES_NUCLEAR,Photovoltaic cells capture photons of sunlight and transform them directly into electricity. Many of Earth's other energy resources are simply transformed solar energy. Which two energy resources store energy that did not begin as solar energy?  (A) oil and coal (B) wind and wood (C) nuclear and geothermal (D) hydropower and natural gas,,Train,Easy
Mercury_7206430,7206430,1,A,1,0,Mercury,8,2015,science_INFERENCE_VERIFication,A lab group investigates the growth rates of four plants grown near a classroom window. The group's conclusion is most strengthened by similar data from which of these sources? (A) other lab groups investigating the same question (B) average growth rates of the plants published in a book (C) an experiment of different plants in the same environment (D) a new experiment done with larger plants,,Test,Challenge
Mercury_SC_415425,415425,1,B,1,0,Mercury,4,2015,Life_functions_features and functions_PLANT_PHOTOSYNTH,Earth's atmosphere is made of many gases. Which gas do producers use to make food? (A) oxygen (B) carbon dioxide (C) nitrogen (D) water vapor,,Dev,Easy
Mercury_7222303,7222303,1,C,1,0,Mercury,8,2015,matter_chemistry_periodic table,Which basic units of matter have the same properties as an element? (A) protons (B) electrons (C) atoms (D) neutrons,,Test,Easy
NYSEDREGENTS_2008_8_16,16,1,2,1,0,NYSEDREGENTS,8,2008,Life_functions_FUNCT_animalESS,Which substance do all living things require to survive? (1) blood (2) water (3) carbon dioxide (4) organic soil,,Test,Easy
Mercury_7228498,7228498,1,B,1,0,Mercury,9,2015,Life_reproduction_DNA inheritance_DNA,What is the complementary base of adenine in DNA? (A) cytosine (B) thymine (C) guanine (D) uracil,,Train,Easy
MCAS_2005_9_16,16,1,C,1,0,MCAS,9,2005,energy_WAVES_FREQWL,"Which of the following best describes the relationship between frequency and wavelength of electromagnetic waves? (A) If the frequency remains constant, the wavelength increases. (B) The wavelength decreases as the frequency decreases. (C) The frequency increases as the wavelength decreases. (D) If the wavelength remains constant, the frequency increases.",,Test,Easy
AKDE&ED_2012_8_14,14,1,A,1,0,Alaska Department of Education & Early Development,8,2012,energy conversion,A person cuts down a living oak tree. The person burns the wood from the oak tree to boil water. Which sequence correctly orders the energy transformations that occurred from the living tree to the boiling of water? (A) light energy → chemical energy → thermal energy (B) thermal energy → chemical energy → light energy (C) chemical energy → mechanical energy → electrical energy (D) electrical energy → mechanical energy → chemical energy,,Train,Challenge
TIMSS_2011_8_pg98,pg98,1,B,1,0,TIMSS,8,2011,matter_CHEM_elements vs molecules and compounds,What is the chemical formula for carbon dioxide? (A) CO (B) CO2 (C) C (D) O2,,Test,Easy
Mercury_417473,417473,1,A,1,0,Mercury,7,2015,LIFE_CLASSIFICATION,"For two organisms to be classified as the same species, they must produce offspring that are (A) fertile. (B) adaptable. (C) alive at birth. (D) identical to the parents.",,Train,Easy
Mercury_7200480,7200480,1,A,1,0,Mercury,7,2015,energy_measurement_UNIT,"Sandy and Keith plan to move a 6-kilogram block. If they wanted to calculate the mechanical energy required to move the block, what units would they use to report their answer? (A) joules (B) kilowatts (C) kilometers (D) volts",,Train,Easy
Mercury_SC_401308,401308,1,A,1,0,Mercury,5,2015,EARTH_human impacts_RES_TREES,Which event helps to renew a resource? (A) A seed is planted from a tree. (B) An offshore rig pumps oil. (C) A car is filled with gasoline. (D) An office is heated with coal.,,Test,Easy
Mercury_7038150,7038150,1,D,1,0,Mercury,8,2015,Life_functions_features and functions_animal_BREATHING,Which pair of human body systems functions most closely together? (A) nervous and excretory (B) digestive and muscular (C) skeletal and circulatory (D) respiratory and cardiovascular,,Train,Challenge
